municipality,oktmo,Процент (рус),region_name,year,Жилье (1000 м2),Дороги (%),Канализация (1 м),Водопровод (1 метр),active_percent,city_percent,value,value_region,Event Text,Latitude,Longitude
Абазинский,91601000,0.0,Карачаево-Черкесская,2013.0,0.0,40.14,0.0,0.0,45.329955832683815,0.0,1062858.6,14203.32589500359,Criticize or denounce,44.2331,42.0183
Абакан,95701000,79.59480159502043,Хакасия,2009.0,2.79,0.0,400.0,860.0,0.0,0.0,0.0,10706.0,Criticize or denounce,53.7156,91.4292
Абакан,95701000,79.59480159502043,Хакасия,2021.0,0.0,79.2,0.0,880.0,50.2291333814579,100.0,0.0,25849.47855491632,"Defy norms, law",53.7156,91.4292
Агрызский,92601000,25.197968434274483,Татарстан,2010.0,29.7,81.74,0.0,0.0,0.0,0.0,0.0,18424.0,Criticize or denounce,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2010.0,29.7,81.74,0.0,0.0,0.0,0.0,0.0,18424.0,Criticize or denounce,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2010.0,29.7,81.74,0.0,0.0,0.0,0.0,0.0,18424.0,Criticize or denounce,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2010.0,29.7,81.74,0.0,0.0,0.0,0.0,0.0,18424.0,Criticize or denounce,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2012.0,29.0,84.09,0.0,0.0,37.18586704955974,54.73535138962649,4810534.0,23914.681137743068,Criticize or denounce,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2012.0,29.0,84.09,0.0,0.0,37.18586704955974,54.73535138962649,4810534.0,23914.681137743068,Demonstrate or rally,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2012.0,29.0,84.09,0.0,0.0,37.18586704955974,54.73535138962649,4810534.0,23914.681137743068,Demonstrate or rally,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2012.0,29.0,84.09,0.0,0.0,37.18586704955974,54.73535138962649,4810534.0,23914.681137743068,Criticize or denounce,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2012.0,29.0,84.09,0.0,0.0,37.18586704955974,54.73535138962649,4810534.0,23914.681137743068,Demonstrate or rally,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2012.0,29.0,84.09,0.0,0.0,37.18586704955974,54.73535138962649,4810534.0,23914.681137743068,Criticize or denounce,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2012.0,29.0,84.09,0.0,0.0,37.18586704955974,54.73535138962649,4810534.0,23914.681137743068,Demonstrate or rally,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2012.0,29.0,84.09,0.0,0.0,37.18586704955974,54.73535138962649,4810534.0,23914.681137743068,Demonstrate or rally,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2012.0,29.0,84.09,0.0,0.0,37.18586704955974,54.73535138962649,4810534.0,23914.681137743068,Demonstrate or rally,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2017.0,0.0,56.1,0.0,4900.0,42.41683454020798,56.83290684379594,0.0,31886.504455829727,Criticize or denounce,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2017.0,0.0,56.1,0.0,4900.0,42.41683454020798,56.83290684379594,0.0,31886.504455829727,Criticize or denounce,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2021.0,0.0,64.8,0.0,940.0,48.49697108240942,58.6308000417439,0.0,38600.77879169879,Criticize or denounce,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2021.0,0.0,64.8,0.0,940.0,48.49697108240942,58.6308000417439,0.0,38600.77879169879,Demonstrate or rally,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2022.0,0.0,59.7,0.0,2900.0,52.762982999172735,59.72179619456605,0.0,45932.0,Demonstrate or rally,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2022.0,0.0,59.7,0.0,2900.0,52.762982999172735,59.72179619456605,0.0,45932.0,Demonstrate or rally,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2022.0,0.0,59.7,0.0,2900.0,52.762982999172735,59.72179619456605,0.0,45932.0,Demonstrate or rally,56.1292,53.3703
Агрызский,92601000,25.197968434274483,Татарстан,2022.0,0.0,59.7,0.0,2900.0,52.762982999172735,59.72179619456605,0.0,45932.0,Demonstrate or rally,56.1292,53.3703
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2007.0,27.7,0.0,1850.0,25300.0,0.0,0.0,0.0,7782.0,Criticize or denounce,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2007.0,27.7,0.0,1850.0,25300.0,0.0,0.0,0.0,7782.0,"Defy norms, law",43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2008.0,41.2,0.0,10000.0,7800.0,0.0,0.0,0.0,9848.0,Criticize or denounce,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2008.0,41.2,0.0,10000.0,7800.0,0.0,0.0,0.0,9848.0,Criticize or denounce,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2008.0,41.2,0.0,10000.0,7800.0,0.0,0.0,0.0,9848.0,Demonstrate or rally,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2008.0,41.2,0.0,10000.0,7800.0,0.0,0.0,0.0,9848.0,"Defy norms, law",43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2008.0,41.2,0.0,10000.0,7800.0,0.0,0.0,0.0,9848.0,"Defy norms, law",43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2010.0,42.1,0.0,2060.0,26270.0,0.0,0.0,0.0,13193.0,Demonstrate or rally,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2010.0,42.1,0.0,2060.0,26270.0,0.0,0.0,0.0,13193.0,Demonstrate or rally,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2010.0,42.1,0.0,2060.0,26270.0,0.0,0.0,0.0,13193.0,Demonstrate or rally,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2012.0,44.4,53.12,150.0,19623.0,42.3963442032103,53.78581466716379,5537564.82,16165.310947418213,Demonstrate or rally,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2012.0,44.4,53.12,150.0,19623.0,42.3963442032103,53.78581466716379,5537564.82,16165.310947418213,Demonstrate or rally,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2013.0,44.4,63.88,0.0,0.0,42.26903796232289,53.91926057342299,6485903.02,17142.290162593556,Criticize or denounce,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2015.0,0.0,58.88,100.0,0.0,42.06941819204746,11.359295651616025,7232043.85,21815.75559390156,Criticize or denounce,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2015.0,0.0,58.88,100.0,0.0,42.06941819204746,11.359295651616025,7232043.85,21815.75559390156,Criticize or denounce,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2020.0,0.0,33.900000000000006,150.0,3100.0,41.69405225576112,54.27722330412203,0.0,24035.251853765527,Demonstrate or rally,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2022.0,0.0,39.1,0.0,0.0,53.97740663984722,55.40777764232598,0.0,30774.0,Demonstrate or rally,43.0,44.25
Алагирский,90605000,5.043992918857505,Северная Осетия-Алания,2022.0,0.0,39.1,0.0,0.0,53.97740663984722,55.40777764232598,0.0,30774.0,Demonstrate or rally,43.0,44.25
Александров,17605101,0.0,Владимирская,2021.0,0.0,34.599999999999994,0.0,1400.0,0.0,0.0,0.0,28148.35699990893,Demonstrate or rally,56.4,38.7167
Александровский,7602000,14.33045810234755,Ставропольский,2010.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,13016.0,Demonstrate or rally,44.6042,43.3008
Александровский,7602402,0.0,Ставропольский,2010.0,0.0,0.0,500.0,1658.5,0.0,0.0,0.0,13016.0,Demonstrate or rally,44.6042,43.3008
Александровский,53606000,3.176763330464773,Оренбургская,2021.0,0.0,63.4,0.0,2200.0,48.0743061884371,0.0,0.0,27453.516921751725,Criticize or denounce,52.7031,54.2277
Александровский,53615402,0.0,Оренбургская,2021.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,27453.516921751725,Criticize or denounce,52.7031,54.2277
Александровский,69604000,0.0,Томская,2020.0,0.0,93.5,0.0,0.0,49.95291015257111,0.0,0.0,29001.0,Criticize or denounce,59.9122,78.9964
Алнашский,94502000,0.0,Удмуртская,2022.0,0.0,56.8,0.0,1897.0,0.0,0.0,0.0,33820.0,Criticize or denounce,56.2938,52.6361
Алнашский,94502000,0.0,Удмуртская,2022.0,0.0,56.8,0.0,1897.0,0.0,0.0,0.0,33820.0,Criticize or denounce,56.2938,52.6361
Алнашский,94602000,12.80593325092707,Удмуртская,2012.0,12.3,1.5699999999999932,182.0,1781.0,41.61419201512018,0.0,1887754.53,16748.60803112775,Demonstrate or rally,56.2938,52.6361
Алнашский,94602000,12.80593325092707,Удмуртская,2013.0,31.0,2.6200000000000045,72.0,3415.0,41.17562778791324,0.0,2140226.14,17873.51517448605,Criticize or denounce,56.2938,52.6361
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альметьевский,92608000,36.79294578706728,Татарстан,2022.0,0.0,70.3,60.0,3050.0,53.41512590876189,81.71445006273443,0.0,45932.0,Criticize or denounce,54.7963,52.0118
Альшеевский,80602000,24.021840262474903,Башкортостан,2008.0,0.8,0.0,200.0,2400.0,0.0,0.0,0.0,14245.0,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2008.0,0.8,0.0,200.0,2400.0,0.0,0.0,0.0,14245.0,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2009.0,0.8,0.0,200.0,3100.0,0.0,0.0,0.0,16125.0,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2010.0,0.8,0.0,0.0,2000.0,0.0,0.0,0.0,17499.0,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2010.0,0.8,0.0,0.0,2000.0,0.0,0.0,0.0,17499.0,Demonstrate or rally,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2012.0,0.0,90.0,100.0,1500.0,43.20755900431892,0.0,4494512.0,21201.335209852,Demonstrate or rally,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2012.0,0.0,90.0,100.0,1500.0,43.20755900431892,0.0,4494512.0,21201.335209852,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2015.0,0.0,25.099999999999994,100.0,6200.0,42.1791414830858,0.0,4354012.0,27065.4739339914,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2015.0,0.0,25.099999999999994,100.0,6200.0,42.1791414830858,0.0,4354012.0,27065.4739339914,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2015.0,0.0,25.099999999999994,100.0,6200.0,42.1791414830858,0.0,4354012.0,27065.4739339914,Demonstrate or rally,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2015.0,0.0,25.099999999999994,100.0,6200.0,42.1791414830858,0.0,4354012.0,27065.4739339914,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2016.0,0.0,28.0,100.0,2500.0,42.02814832945784,0.0,5190250.0,27528.180612357686,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2016.0,0.0,28.0,100.0,2500.0,42.02814832945784,0.0,5190250.0,27528.180612357686,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2016.0,0.0,28.0,100.0,2500.0,42.02814832945784,0.0,5190250.0,27528.180612357686,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2017.0,0.0,54.0,40.0,90.0,41.9020359400667,0.0,7871930.0,28083.39030067594,Demonstrate or rally,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2017.0,0.0,54.0,40.0,90.0,41.9020359400667,0.0,7871930.0,28083.39030067594,Demonstrate or rally,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2018.0,0.0,54.99,120.0,1100.0,41.81429891301604,0.0,0.0,28526.762183051364,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2018.0,0.0,54.99,120.0,1100.0,41.81429891301604,0.0,0.0,28526.762183051364,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2019.0,0.0,59.6,260.0,1150.0,47.80815551153567,0.0,0.0,30075.512282608983,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2020.0,0.0,61.5,0.0,2600.0,47.639949491912695,0.0,0.0,29827.40474616696,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2020.0,0.0,61.5,0.0,2600.0,47.639949491912695,0.0,0.0,29827.40474616696,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2021.0,0.0,65.4,100.0,6100.0,53.02492754601408,0.0,0.0,31934.93267270124,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2021.0,0.0,65.4,100.0,6100.0,53.02492754601408,0.0,0.0,31934.93267270124,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2021.0,0.0,65.4,100.0,6100.0,53.02492754601408,0.0,0.0,31934.93267270124,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2021.0,0.0,65.4,100.0,6100.0,53.02492754601408,0.0,0.0,31934.93267270124,"Defy norms, law",53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2021.0,0.0,65.4,100.0,6100.0,53.02492754601408,0.0,0.0,31934.93267270124,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2022.0,0.0,66.9,100.0,2600.0,52.11265706735695,0.0,0.0,36463.0,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2022.0,0.0,66.9,100.0,2600.0,52.11265706735695,0.0,0.0,36463.0,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2022.0,0.0,66.9,100.0,2600.0,52.11265706735695,0.0,0.0,36463.0,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2022.0,0.0,66.9,100.0,2600.0,52.11265706735695,0.0,0.0,36463.0,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2022.0,0.0,66.9,100.0,2600.0,52.11265706735695,0.0,0.0,36463.0,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2022.0,0.0,66.9,100.0,2600.0,52.11265706735695,0.0,0.0,36463.0,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2022.0,0.0,66.9,100.0,2600.0,52.11265706735695,0.0,0.0,36463.0,Criticize or denounce,53.7833,55.25
Альшеевский,80602000,24.021840262474903,Башкортостан,2022.0,0.0,66.9,100.0,2600.0,52.11265706735695,0.0,0.0,36463.0,Demonstrate or rally,53.7833,55.25
Анадырский,77603000,0.0,Чукотский,2008.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,30554.0,Criticize or denounce,67.5,172.0
Анапа,3703000,88.2673245646049,Краснодарский,2009.0,0.9,0.0,300.0,21300.0,0.0,0.0,0.0,13752.0,Criticize or denounce,44.8908,37.3239
Анапа,3703000,88.2673245646049,Краснодарский,2009.0,0.9,0.0,300.0,21300.0,0.0,0.0,0.0,13752.0,Criticize or denounce,44.8908,37.3239
Андреапольский,28602000,97.66507013342456,Тверская,2008.0,22.23,0.0,0.0,0.0,0.0,0.0,0.0,10803.0,Criticize or denounce,56.9255,32.0881
Андреапольский,28602000,97.66507013342456,Тверская,2008.0,22.23,0.0,0.0,0.0,0.0,0.0,0.0,10803.0,Criticize or denounce,56.9255,32.0881
Андреапольский,28602000,97.66507013342456,Тверская,2009.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,12185.0,Criticize or denounce,56.9255,32.0881
Андреапольский,28602000,97.66507013342456,Тверская,2009.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,12185.0,Criticize or denounce,56.9255,32.0881
Андреапольский,28602000,97.66507013342456,Тверская,2010.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,13873.0,Criticize or denounce,56.9255,32.0881
Андреапольский,28602000,97.66507013342456,Тверская,2011.0,20.4,0.0,0.0,400.0,38.71723690377474,60.2264123733641,1184288.24,14945.547490177283,Criticize or denounce,56.9255,32.0881
Апатиты,47705000,93.6977852537146,Мурманская,2013.0,0.0,49.9,0.0,525.0,46.273334463910665,99.99739097538384,17107601.4,32497.00163376167,Criticize or denounce,67.5641,33.4031
Апшеронский,3605000,87.01919912232584,Краснодарский,2008.0,24.16,0.0,0.0,400.0,0.0,0.0,0.0,11906.0,Criticize or denounce,44.4303,39.3533
Апшеронский,3605000,87.01919912232584,Краснодарский,2008.0,24.16,0.0,0.0,400.0,0.0,0.0,0.0,11906.0,Criticize or denounce,44.4303,39.3533
Архангельск,11701000,0.0,Архангельская,2007.0,439.3,0.0,77.0,1177.0,0.0,0.0,0.0,11703.0,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2007.0,439.3,0.0,77.0,1177.0,0.0,0.0,0.0,11703.0,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2009.0,485.5,0.0,2000.0,1300.0,0.0,0.0,0.0,17523.0,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2009.0,485.5,0.0,2000.0,1300.0,0.0,0.0,0.0,17523.0,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2010.0,496.5,4.519999999999996,4900.0,2800.0,0.0,0.0,0.0,19609.0,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2010.0,496.5,4.519999999999996,4900.0,2800.0,0.0,0.0,0.0,19609.0,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2010.0,496.5,4.519999999999996,4900.0,2800.0,0.0,0.0,0.0,19609.0,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2010.0,496.5,4.519999999999996,4900.0,2800.0,0.0,0.0,0.0,19609.0,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2010.0,496.5,4.519999999999996,4900.0,2800.0,0.0,0.0,0.0,19609.0,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2010.0,496.5,4.519999999999996,4900.0,2800.0,0.0,0.0,0.0,19609.0,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2010.0,496.5,4.519999999999996,4900.0,2800.0,0.0,0.0,0.0,19609.0,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2010.0,496.5,4.519999999999996,4900.0,2800.0,0.0,0.0,0.0,19609.0,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2010.0,496.5,4.519999999999996,4900.0,2800.0,0.0,0.0,0.0,19609.0,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2010.0,496.5,4.519999999999996,4900.0,2800.0,0.0,0.0,0.0,19609.0,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2011.0,538.2,2.9399999999999977,2400.0,5900.0,0.0,0.0,85398442.0,21537.880896234183,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2012.0,575.9,3.0,571.6,5419.1,46.9723590441278,98.02859218119433,101457391.0,23414.51444521506,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2012.0,575.9,3.0,571.6,5419.1,46.9723590441278,98.02859218119433,101457391.0,23414.51444521506,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2012.0,575.9,3.0,571.6,5419.1,46.9723590441278,98.02859218119433,101457391.0,23414.51444521506,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2012.0,575.9,3.0,571.6,5419.1,46.9723590441278,98.02859218119433,101457391.0,23414.51444521506,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2012.0,575.9,3.0,571.6,5419.1,46.9723590441278,98.02859218119433,101457391.0,23414.51444521506,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2012.0,575.9,3.0,571.6,5419.1,46.9723590441278,98.02859218119433,101457391.0,23414.51444521506,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2013.0,581.3,3.299999999999997,1047.5,1710.0,46.51857908459095,98.022335094286,105152217.0,25848.544356484406,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2013.0,581.3,3.299999999999997,1047.5,1710.0,46.51857908459095,98.022335094286,105152217.0,25848.544356484406,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2013.0,581.3,3.299999999999997,1047.5,1710.0,46.51857908459095,98.022335094286,105152217.0,25848.544356484406,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2013.0,581.3,3.299999999999997,1047.5,1710.0,46.51857908459095,98.022335094286,105152217.0,25848.544356484406,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2013.0,581.3,3.299999999999997,1047.5,1710.0,46.51857908459095,98.022335094286,105152217.0,25848.544356484406,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2013.0,581.3,3.299999999999997,1047.5,1710.0,46.51857908459095,98.022335094286,105152217.0,25848.544356484406,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2013.0,581.3,3.299999999999997,1047.5,1710.0,46.51857908459095,98.022335094286,105152217.0,25848.544356484406,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2013.0,581.3,3.299999999999997,1047.5,1710.0,46.51857908459095,98.022335094286,105152217.0,25848.544356484406,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2013.0,581.3,3.299999999999997,1047.5,1710.0,46.51857908459095,98.022335094286,105152217.0,25848.544356484406,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2013.0,581.3,3.299999999999997,1047.5,1710.0,46.51857908459095,98.022335094286,105152217.0,25848.544356484406,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2017.0,0.0,14.459999999999994,800.0,6600.0,45.201497778727,98.06285442878593,0.0,34056.800007388134,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2017.0,0.0,14.459999999999994,800.0,6600.0,45.201497778727,98.06285442878593,0.0,34056.800007388134,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2017.0,0.0,14.459999999999994,800.0,6600.0,45.201497778727,98.06285442878593,0.0,34056.800007388134,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2019.0,0.0,14.5,510.0,870.0,51.57410217080752,98.01412288079426,0.0,38304.19796199553,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2019.0,0.0,14.5,510.0,870.0,51.57410217080752,98.01412288079426,0.0,38304.19796199553,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2019.0,0.0,14.5,510.0,870.0,51.57410217080752,98.01412288079426,0.0,38304.19796199553,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2019.0,0.0,14.5,510.0,870.0,51.57410217080752,98.01412288079426,0.0,38304.19796199553,Criticize or denounce,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2019.0,0.0,14.5,510.0,870.0,51.57410217080752,98.01412288079426,0.0,38304.19796199553,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2019.0,0.0,14.5,510.0,870.0,51.57410217080752,98.01412288079426,0.0,38304.19796199553,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2019.0,0.0,14.5,510.0,870.0,51.57410217080752,98.01412288079426,0.0,38304.19796199553,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2021.0,0.0,28.200000000000003,350.0,1406.0,51.67995991497795,98.01646322460488,0.0,43381.03301722615,Demonstrate or rally,64.5401,40.5433
Архангельск,11701000,0.0,Архангельская,2021.0,0.0,28.200000000000003,350.0,1406.0,51.67995991497795,98.01646322460488,0.0,43381.03301722615,Demonstrate or rally,64.5401,40.5433
